,arrivalA,arrivalB,arrivalC,leaveC,QtimeA,QtimeB,QtimeC,serviceTA,serviceTB,serviceTC,Qlen_A,QlenB0,QlenB1,QlenB2,QlenC0,QlenC1,QlenC2,choice,precheck
53,136.752283898,139.440820451,178.334287113,280.192989268,0.0,29.7336981524,98.8537672127,2.68853655397,9.15976850933,3.0049349425,0.0,1.0,4.0,3.0,3.0,2.0,0.0,0.0,0.0
54,141.055056025,162.287978787,213.009278425,293.226739086,8.27175623645,50.7212996382,59.0996055699,12.9611665252,0.0,21.117855091,3.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
55,143.138961031,155.232171885,205.502544394,264.901772854,8.32304213108,47.1368570404,34.6353813767,3.77016872364,3.13351546828,24.7638470835,4.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
56,143.672473091,155.348280897,260.023255789,298.932168829,0.0,99.5024436576,23.7361750853,11.6758078059,5.17253123444,15.1727379551,0.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0
57,145.218873245,162.190101931,306.223199759,315.219719434,0.0,97.8331538576,0.0,16.9712286857,46.1999439707,8.99651967442,0.0,3.0,3.0,3.0,0.0,3.0,2.0,0.0,0.0
58,152.265159103,187.589341181,286.601777185,319.613188172,0.0,84.9127398839,31.4271896689,35.3241820778,14.0996961202,1.5842213181,0.0,4.0,4.0,3.0,0.0,2.0,1.0,2.0,0.0
59,153.215761961,155.236308799,213.009278425,272.108883995,2.01640992457,50.2662355948,51.8924944293,0.00413691383601,7.50673403095,7.20711114061,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
60,159.538088036,161.867873795,272.502081065,318.028966854,0.0,110.63420727,18.5960185241,2.32978575894,0.0,26.930867265,0.0,3.0,3.0,2.0,3.0,0.0,1.0,2.0,0.0
61,161.276379565,182.651097604,253.829089281,265.49096396,0.0,58.5386726244,0.0,21.3747180389,12.6393190524,11.6618746795,0.0,3.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0
62,163.24149701,164.188862784,241.189770229,250.021570876,0.0,77.0009074442,1.33110456619,0.94736577457,0.0,7.50069608081,0.0,4.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0
63,164.003170459,172.54720769,337.435192071,339.951009539,0.0,133.675992069,0.0,8.54403723125,31.211992312,2.51581746731,0.0,3.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0
64,166.698094159,168.669106384,219.90942419,294.076547234,0.0,44.3401720413,73.3173148958,1.97101222485,6.90014576508,0.849808148251,0.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
65,170.684741325,184.483072228,359.736164391,366.830052922,0.0,152.952119844,0.0,13.7983309029,22.3009723198,7.0938885307,0.0,3.0,3.0,3.0,0.0,4.0,0.0,0.0,0.0
66,175.800255351,182.960490941,231.607220128,301.227729026,0.0,36.9489332485,62.4693271061,7.16023559027,11.6977959379,7.15118179244,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
