,arrivalA,arrivalB,arrivalC,leaveC,waiting time,QtimeA,QtimeB,QtimeC,serviceTA,serviceTB,serviceTC,Qlen_A,QlenB0,QlenB1,QlenB2,QlenB3,QlenC0,QlenC1,QlenC2,QlenC3,choice,precheck
172,349.967668069,365.172203654,609.423237199,614.394444889,264.42677682,11.9730074547,204.656665405,0.0,3.23152813023,39.5943681392,4.97120769066,10.0,8.0,8.0,7.0,7.0,1.0,0.0,0.0,0.0,2.0,0.0
173,350.028023917,372.490482745,384.435650264,440.58265959,90.5546356727,8.62174667853,1.21364409668,47.0438227639,13.84071215,10.7315234217,9.103186562,3.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
174,350.33572364,390.8937823,634.240181562,637.55224702,287.21652338,14.836480014,195.824113937,0.0,25.7215786456,47.5222853256,3.31206545749,10.0,8.0,8.0,8.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0
175,351.226875644,387.058553372,586.717896237,608.967588216,257.740712572,15.9263084929,189.995778225,7.90820220291,19.9053692349,9.6635646397,14.3414897759,11.0,8.0,7.0,8.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0
176,352.490292046,374.267266507,617.634315399,620.181911363,267.691619317,15.3496576618,235.155970691,0.0,6.42731679937,8.21107820077,2.54759596344,10.0,8.0,8.0,8.0,8.0,1.0,0.0,0.0,0.0,2.0,0.0
177,353.020890876,382.941851084,581.581048961,626.038067936,273.01717706,19.2949746108,198.639197876,17.5659935325,10.6259855978,0.0,26.8910254426,11.0,8.0,8.0,8.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0
178,356.288994673,378.74286698,634.855405335,640.296010968,284.007016296,17.9782718347,238.891448419,0.0,4.47560047274,17.2210899355,5.44060563355,11.0,8.0,8.0,8.0,8.0,1.0,0.0,0.0,0.0,2.0,0.0
179,358.327233332,377.342753308,577.054331597,594.62609844,236.298865107,16.8394196427,188.378422905,0.0,2.17610033292,11.3331553843,17.5717668426,7.0,9.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0
180,358.509713647,380.020507955,632.471595953,640.074918366,281.565204719,18.8330396613,219.780231502,0.0,2.67775464719,32.6708564957,7.60332241267,8.0,9.0,9.0,8.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0
181,359.248366477,366.264336551,378.431427884,382.298944666,23.050578189,6.72372696164,4.14985678716,0.0,0.292243112304,8.01723454636,3.86751678157,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0
182,361.853656574,390.789215916,596.79334085,626.745450883,264.891794309,16.8892104057,190.791833044,29.2447270861,12.046348936,15.212291889,0.707382947606,8.0,9.0,9.0,9.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0
183,361.870831749,379.471664777,391.522082412,441.066345982,79.1955142328,4.39350480196,4.96398548654,49.060577178,13.2073282262,7.08643214785,0.48368639214,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0
184,363.129356262,372.774445305,388.661394342,405.503497193,42.3741409318,9.36112648372,5.65698257931,0.0,0.283962559779,10.2299664578,16.8421028512,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0
185,363.69974678,398.881929841,403.22673029,450.980080949,87.2803341691,9.07469852551,0.0,37.8396156915,26.107484536,4.34480044908,9.91373496698,3.0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0
186,365.139074372,390.719645644,391.524783543,416.898008767,51.7589343955,14.3325904052,0.0,13.9787136504,11.2479808664,0.805137899466,11.394511574,4.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0
187,365.455260821,395.167218815,633.966055403,638.453958632,272.998697811,14.5652471342,201.626122034,0.0,15.1467108601,37.1727145538,4.48790322905,7.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
188,365.915784504,400.350547444,402.792906304,421.026848284,55.1110637799,24.8038611391,0.0,14.1051024638,9.63090180015,2.44235885998,4.12883951683,5.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0
189,367.76290908,401.391812267,415.710433048,454.933267226,87.1703581458,31.1190207613,1.83491802266,35.2696479005,2.50988242643,12.483702758,3.95318627689,4.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0
190,368.143608324,416.874972517,424.563313506,472.339378502,104.195770178,32.2069391193,0.0,45.4902013218,16.5244250734,7.68834098909,2.28586367445,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0
191,373.088951886,403.812746069,403.812746069,470.053514828,96.9645629423,28.3028603818,0.0,17.2141022152,2.4209338016,0.0,49.0266665437,4.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,1.0
192,375.499311539,416.83439819,422.785938761,471.610543495,96.1112319564,28.31343453,0.0,32.1473284646,13.0216521209,5.95154057101,16.6772762699,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0
193,375.678401161,391.226201553,654.802154673,671.298078641,295.61967748,7.26344992363,243.629203782,0.0,8.28435046881,19.9467493377,16.4959239684,3.0,9.0,8.0,9.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0
194,381.960625294,388.843253835,660.478238407,669.235809375,287.275184081,5.09792807781,243.628342118,0.0,1.78470046285,28.0066424541,8.75757096794,1.0,9.0,9.0,9.0,9.0,0.0,0.0,1.0,1.0,3.0,0.0
195,382.141847546,487.931694157,710.534880144,753.53710154,371.395253994,6.70140628914,220.106360648,36.8487251458,99.0884403222,2.49682533907,6.15349624971,2.0,9.0,9.0,9.0,9.0,2.0,1.0,0.0,0.0,1.0,0.0
196,386.369517194,391.422351913,666.919457522,696.708788675,310.339271481,4.41969872183,269.055886494,2.31635185321,0.633135997101,6.44121911473,27.4729793002,2.0,10.0,9.0,9.0,9.0,0.0,0.0,1.0,1.0,3.0,0.0
197,387.318270995,438.087791591,445.289148356,506.194966869,118.876695875,29.5161271953,0.0,59.5636559171,21.2533934007,7.20135676576,1.34216259563,5.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0
198,389.626988696,424.938998341,431.205817443,472.829797901,83.202809205,27.2479838211,0.0,40.4047260521,8.06402582372,6.26681910253,1.21925440552,6.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0
199,390.177234123,412.8416919,684.928683615,706.937094217,316.759860094,0.71654817742,254.077765622,11.7801050601,21.9479096,18.0092260934,10.2283055414,1.0,10.0,10.0,9.0,9.0,3.0,0.0,0.0,0.0,3.0,0.0
200,393.478642335,426.300350648,426.300350648,490.849766805,97.3711244697,31.4603560056,0.0,46.0390278544,1.36135230717,0.0,18.5103883025,6.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0
201,394.134064831,431.634922398,448.237437073,479.296582321,85.1625174898,32.166285817,0.0,24.5923608284,5.33457175032,16.6025146743,6.46678441986,7.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0
